,time,price,time_converted
944,1628883947,15117.000000,2021-08-13 15:45:47
945,1628883947,15117.250000,2021-08-13 15:45:47
946,1628883947,15117.250000,2021-08-13 15:45:47
947,1628883947,15117.250000,2021-08-13 15:45:47
948,1628883947,15117.250000,2021-08-13 15:45:47
949,1628883947,15117.500000,2021-08-13 15:45:47
950,1628883947,15117.000000,2021-08-13 15:45:47
951,1628883948,15116.750000,2021-08-13 15:45:48
952,1628883948,15117.250000,2021-08-13 15:45:48
953,1628883948,15117.250000,2021-08-13 15:45:48
954,1628883949,15117.250000,2021-08-13 15:45:49
955,1628883949,15117.500000,2021-08-13 15:45:49
956,1628883949,15117.750000,2021-08-13 15:45:49
957,1628883949,15117.750000,2021-08-13 15:45:49
958,1628883949,15117.750000,2021-08-13 15:45:49
959,1628883949,15117.750000,2021-08-13 15:45:49
960,1628883949,15117.750000,2021-08-13 15:45:49
961,1628883949,15117.750000,2021-08-13 15:45:49
962,1628883949,15117.750000,2021-08-13 15:45:49
963,1628883949,15117.750000,2021-08-13 15:45:49
964,1628883949,15117.750000,2021-08-13 15:45:49
965,1628883949,15117.750000,2021-08-13 15:45:49
966,1628883949,15117.500000,2021-08-13 15:45:49
967,1628883949,15117.500000,2021-08-13 15:45:49
968,1628883949,15117.750000,2021-08-13 15:45:49
969,1628883949,15117.750000,2021-08-13 15:45:49
970,1628883950,15117.750000,2021-08-13 15:45:50
971,1628883950,15117.750000,2021-08-13 15:45:50
972,1628883950,15117.750000,2021-08-13 15:45:50
973,1628883950,15117.750000,2021-08-13 15:45:50
974,1628883950,15117.750000,2021-08-13 15:45:50
975,1628883950,15117.500000,2021-08-13 15:45:50
976,1628883951,15117.500000,2021-08-13 15:45:51
977,1628883951,15117.500000,2021-08-13 15:45:51
978,1628883951,15117.500000,2021-08-13 15:45:51
979,1628883951,15117.500000,2021-08-13 15:45:51
980,1628883951,15117.750000,2021-08-13 15:45:51
981,1628883951,15117.250000,2021-08-13 15:45:51
982,1628883952,15117.250000,2021-08-13 15:45:52
983,1628883952,15117.250000,2021-08-13 15:45:52
984,1628883952,15117.250000,2021-08-13 15:45:52
985,1628883952,15117.500000,2021-08-13 15:45:52
986,1628883952,15117.500000,2021-08-13 15:45:52
987,1628883952,15117.250000,2021-08-13 15:45:52
988,1628883952,15117.500000,2021-08-13 15:45:52
989,1628883953,15117.250000,2021-08-13 15:45:53
990,1628883953,15117.250000,2021-08-13 15:45:53
991,1628883953,15117.000000,2021-08-13 15:45:53
992,1628883953,15117.000000,2021-08-13 15:45:53
993,1628883953,15116.750000,2021-08-13 15:45:53
994,1628883953,15116.500000,2021-08-13 15:45:53
995,1628883953,15116.500000,2021-08-13 15:45:53
996,1628883953,15116.750000,2021-08-13 15:45:53
997,1628883953,15116.750000,2021-08-13 15:45:53
998,1628883954,15117.000000,2021-08-13 15:45:54
999,1628883954,15117.000000,2021-08-13 15:45:54
1000,1628883954,15117.000000,2021-08-13 15:45:54
1001,1628883954,15116.750000,2021-08-13 15:45:54
1002,1628883954,15116.500000,2021-08-13 15:45:54
1003,1628883955,15116.750000,2021-08-13 15:45:55
1004,1628883955,15117.000000,2021-08-13 15:45:55
1005,1628883955,15117.000000,2021-08-13 15:45:55
1006,1628883955,15116.750000,2021-08-13 15:45:55
1007,1628883955,15116.500000,2021-08-13 15:45:55
1008,1628883955,15117.000000,2021-08-13 15:45:55
1009,1628883956,15116.75,2021-08-13 15:45:56
1010,1628883956,15116.5,2021-08-13 15:45:56
1011,1628883957,15117.0,2021-08-13 15:45:57
1012,1628883957,15116.75,2021-08-13 15:45:57
1013,1628883957,15116.5,2021-08-13 15:45:57
1014,1628883957,15116.75,2021-08-13 15:45:57
1015,1628883957,15116.75,2021-08-13 15:45:57
1016,1628883957,15116.75,2021-08-13 15:45:57
1017,1628883957,15116.75,2021-08-13 15:45:57
1018,1628883957,15116.75,2021-08-13 15:45:57
1019,1628883957,15116.5,2021-08-13 15:45:57
1020,1628883957,15116.75,2021-08-13 15:45:57
1021,1628883957,15116.75,2021-08-13 15:45:57
1022,1628883957,15116.75,2021-08-13 15:45:57
1023,1628883957,15116.75,2021-08-13 15:45:57
1024,1628883957,15116.75,2021-08-13 15:45:57
1025,1628883957,15116.75,2021-08-13 15:45:57
1026,1628883957,15116.75,2021-08-13 15:45:57
1027,1628883959,15117.0,2021-08-13 15:45:59
1028,1628883959,15117.0,2021-08-13 15:45:59
1029,1628883959,15117.0,2021-08-13 15:45:59
1030,1628883959,15116.75,2021-08-13 15:45:59
1031,1628883960,15116.75,2021-08-13 15:46:00
1032,1628883960,15116.75,2021-08-13 15:46:00
1033,1628883960,15117.0,2021-08-13 15:46:00
1034,1628883960,15117.0,2021-08-13 15:46:00
1035,1628883960,15117.0,2021-08-13 15:46:00
1036,1628883960,15116.75,2021-08-13 15:46:00
1037,1628883960,15117.0,2021-08-13 15:46:00
1038,1628883960,15117.25,2021-08-13 15:46:00
1039,1628883960,15117.5,2021-08-13 15:46:00
1040,1628883960,15117.5,2021-08-13 15:46:00
1041,1628883961,15117.5,2021-08-13 15:46:01
1042,1628883961,15117.5,2021-08-13 15:46:01
1043,1628883961,15117.5,2021-08-13 15:46:01
1044,1628883962,15117.75,2021-08-13 15:46:02
1045,1628883962,15117.75,2021-08-13 15:46:02
1046,1628883962,15118.0,2021-08-13 15:46:02
1047,1628883962,15118.0,2021-08-13 15:46:02
1048,1628883962,15118.0,2021-08-13 15:46:02
1049,1628883962,15118.0,2021-08-13 15:46:02
1050,1628883962,15118.0,2021-08-13 15:46:02
1051,1628883962,15118.0,2021-08-13 15:46:02
1052,1628883962,15117.75,2021-08-13 15:46:02
1053,1628883962,15117.75,2021-08-13 15:46:02
1054,1628883963,15118.0,2021-08-13 15:46:03
1055,1628883963,15118.0,2021-08-13 15:46:03
1056,1628883963,15118.0,2021-08-13 15:46:03
1057,1628883964,15117.75,2021-08-13 15:46:04
1058,1628883964,15118.0,2021-08-13 15:46:04
1059,1628883964,15118.0,2021-08-13 15:46:04
1060,1628883964,15118.0,2021-08-13 15:46:04
1061,1628883964,15118.0,2021-08-13 15:46:04
1062,1628883964,15118.25,2021-08-13 15:46:04
1063,1628883964,15118.25,2021-08-13 15:46:04
1064,1628883964,15118.25,2021-08-13 15:46:04
1065,1628883964,15118.25,2021-08-13 15:46:04
1066,1628883964,15118.5,2021-08-13 15:46:04
1067,1628883964,15118.5,2021-08-13 15:46:04
1068,1628883964,15118.5,2021-08-13 15:46:04
1069,1628883964,15118.5,2021-08-13 15:46:04
1070,1628883964,15118.5,2021-08-13 15:46:04
1071,1628883965,15118.5,2021-08-13 15:46:05
1072,1628883965,15118.5,2021-08-13 15:46:05
1073,1628883965,15118.5,2021-08-13 15:46:05
1074,1628883965,15118.5,2021-08-13 15:46:05
1075,1628883965,15118.5,2021-08-13 15:46:05
1076,1628883965,15118.25,2021-08-13 15:46:05
1077,1628883965,15118.25,2021-08-13 15:46:05
1078,1628883965,15118.5,2021-08-13 15:46:05
1079,1628883965,15118.25,2021-08-13 15:46:05
1080,1628883965,15118.25,2021-08-13 15:46:05
1081,1628883966,15118.25,2021-08-13 15:46:06
1082,1628883966,15118.5,2021-08-13 15:46:06
1083,1628883966,15118.75,2021-08-13 15:46:06
1084,1628883966,15118.75,2021-08-13 15:46:06
1085,1628883966,15118.75,2021-08-13 15:46:06
1086,1628883966,15118.25,2021-08-13 15:46:06
1087,1628883966,15118.25,2021-08-13 15:46:06
1088,1628883966,15118.25,2021-08-13 15:46:06
1089,1628883966,15118.5,2021-08-13 15:46:06
1090,1628883967,15118.5,2021-08-13 15:46:07
1091,1628883967,15118.5,2021-08-13 15:46:07
1092,1628883967,15118.25,2021-08-13 15:46:07
1093,1628883967,15118.25,2021-08-13 15:46:07
1094,1628883967,15118.25,2021-08-13 15:46:07
1095,1628883967,15118.0,2021-08-13 15:46:07
1096,1628883967,15118.0,2021-08-13 15:46:07
1097,1628883967,15118.0,2021-08-13 15:46:07
1098,1628883967,15118.0,2021-08-13 15:46:07
1099,1628883967,15117.75,2021-08-13 15:46:07
1100,1628883967,15117.75,2021-08-13 15:46:07
1101,1628883967,15117.75,2021-08-13 15:46:07
1102,1628883967,15117.75,2021-08-13 15:46:07
1103,1628883967,15117.75,2021-08-13 15:46:07
1104,1628883967,15117.5,2021-08-13 15:46:07
1105,1628883968,15117.75,2021-08-13 15:46:08
1106,1628883968,15117.75,2021-08-13 15:46:08
1107,1628883968,15117.75,2021-08-13 15:46:08
1108,1628883968,15118.0,2021-08-13 15:46:08
1109,1628883968,15118.0,2021-08-13 15:46:08
1110,1628883969,15117.75,2021-08-13 15:46:09
1111,1628883969,15117.75,2021-08-13 15:46:09
1112,1628883969,15117.75,2021-08-13 15:46:09
1113,1628883970,15118.0,2021-08-13 15:46:10
1114,1628883970,15118.25,2021-08-13 15:46:10
1115,1628883970,15118.0,2021-08-13 15:46:10
1116,1628883970,15117.75,2021-08-13 15:46:10
1117,1628883970,15118.0,2021-08-13 15:46:10
1118,1628883970,15118.0,2021-08-13 15:46:10
1119,1628883971,15118.25,2021-08-13 15:46:11
1120,1628883971,15118.0,2021-08-13 15:46:11
1121,1628883971,15118.25,2021-08-13 15:46:11
1122,1628883971,15118.0,2021-08-13 15:46:11
1123,1628883972,15118.0,2021-08-13 15:46:12
1124,1628883972,15118.0,2021-08-13 15:46:12
1125,1628883972,15117.75,2021-08-13 15:46:12
1126,1628883973,15117.75,2021-08-13 15:46:13
1127,1628883973,15117.75,2021-08-13 15:46:13
1128,1628883973,15117.75,2021-08-13 15:46:13
1129,1628883974,15117.5,2021-08-13 15:46:14
1130,1628883974,15117.25,2021-08-13 15:46:14
1131,1628883974,15117.25,2021-08-13 15:46:14
1132,1628883975,15117.5,2021-08-13 15:46:15
1133,1628883975,15117.5,2021-08-13 15:46:15
1134,1628883975,15117.25,2021-08-13 15:46:15
1135,1628883976,15117.5,2021-08-13 15:46:16
1136,1628883978,15117.5,2021-08-13 15:46:18
1137,1628883979,15117.25,2021-08-13 15:46:19
1138,1628883979,15117.0,2021-08-13 15:46:19
1139,1628883979,15117.0,2021-08-13 15:46:19
1140,1628883979,15116.75,2021-08-13 15:46:19
1141,1628883979,15116.5,2021-08-13 15:46:19
1142,1628883979,15116.5,2021-08-13 15:46:19
1143,1628883980,15116.75,2021-08-13 15:46:20
1144,1628883980,15116.75,2021-08-13 15:46:20
1145,1628883981,15117.0,2021-08-13 15:46:21
1146,1628883981,15117.25,2021-08-13 15:46:21
1147,1628883981,15117.25,2021-08-13 15:46:21
1148,1628883982,15116.75,2021-08-13 15:46:22
1149,1628883982,15117.0,2021-08-13 15:46:22
1150,1628883982,15117.0,2021-08-13 15:46:22
1151,1628883982,15117.0,2021-08-13 15:46:22
1152,1628883982,15117.0,2021-08-13 15:46:22
1153,1628883983,15117.0,2021-08-13 15:46:23
1154,1628883984,15117.0,2021-08-13 15:46:24
1155,1628883984,15117.0,2021-08-13 15:46:24
1156,1628883984,15117.0,2021-08-13 15:46:24
1157,1628883984,15117.0,2021-08-13 15:46:24
1158,1628883984,15117.0,2021-08-13 15:46:24
1159,1628883984,15117.0,2021-08-13 15:46:24
1160,1628883984,15117.25,2021-08-13 15:46:24
1161,1628883984,15117.25,2021-08-13 15:46:24
1162,1628883984,15117.25,2021-08-13 15:46:24
1163,1628883984,15117.25,2021-08-13 15:46:24
1164,1628883984,15117.25,2021-08-13 15:46:24
1165,1628883984,15117.25,2021-08-13 15:46:24
1166,1628883984,15117.25,2021-08-13 15:46:24
1167,1628883985,15117.25,2021-08-13 15:46:25
1168,1628883985,15117.25,2021-08-13 15:46:25
1169,1628883986,15117.0,2021-08-13 15:46:26
1170,1628883986,15117.25,2021-08-13 15:46:26
1171,1628883986,15117.0,2021-08-13 15:46:26
1172,1628883986,15116.75,2021-08-13 15:46:26
1173,1628883986,15116.75,2021-08-13 15:46:26
1174,1628883987,15117.25,2021-08-13 15:46:27
1175,1628883987,15117.25,2021-08-13 15:46:27
1176,1628883987,15117.5,2021-08-13 15:46:27
1177,1628883987,15117.5,2021-08-13 15:46:27
1178,1628883987,15117.5,2021-08-13 15:46:27
1179,1628883987,15117.5,2021-08-13 15:46:27
1180,1628883987,15117.25,2021-08-13 15:46:27
1181,1628883987,15117.25,2021-08-13 15:46:27
1182,1628883988,15117.5,2021-08-13 15:46:28
1183,1628883989,15117.25,2021-08-13 15:46:29
1184,1628883989,15117.25,2021-08-13 15:46:29
1185,1628883989,15117.25,2021-08-13 15:46:29
1186,1628883990,15117.0,2021-08-13 15:46:30
1187,1628883990,15116.75,2021-08-13 15:46:30
1188,1628883990,15117.25,2021-08-13 15:46:30
1189,1628883990,15117.25,2021-08-13 15:46:30
1190,1628883991,15117.25,2021-08-13 15:46:31
1191,1628883992,15117.5,2021-08-13 15:46:32
1192,1628883992,15117.5,2021-08-13 15:46:32
1193,1628883992,15117.75,2021-08-13 15:46:32
1194,1628883992,15117.75,2021-08-13 15:46:32
1195,1628883992,15117.75,2021-08-13 15:46:32
1196,1628883993,15117.75,2021-08-13 15:46:33
1197,1628883993,15117.75,2021-08-13 15:46:33
1198,1628883993,15117.5,2021-08-13 15:46:33
1199,1628883993,15117.5,2021-08-13 15:46:33
1200,1628883995,15117.5,2021-08-13 15:46:35
1201,1628883996,15117.5,2021-08-13 15:46:36
1202,1628883996,15117.5,2021-08-13 15:46:36
1203,1628883997,15117.5,2021-08-13 15:46:37
1204,1628883997,15117.75,2021-08-13 15:46:37
1205,1628883997,15117.5,2021-08-13 15:46:37
1206,1628883997,15117.25,2021-08-13 15:46:37
1207,1628883997,15117.0,2021-08-13 15:46:37
1208,1628883997,15117.5,2021-08-13 15:46:37
1209,1628883997,15117.5,2021-08-13 15:46:37
1210,1628883997,15117.5,2021-08-13 15:46:37
1211,1628883998,15117.5,2021-08-13 15:46:38
1212,1628884000,15117.75,2021-08-13 15:46:40
1213,1628884000,15117.75,2021-08-13 15:46:40
1214,1628884000,15117.75,2021-08-13 15:46:40
1215,1628884000,15117.75,2021-08-13 15:46:40
1216,1628884002,15117.5,2021-08-13 15:46:42
1217,1628884002,15117.5,2021-08-13 15:46:42
1218,1628884002,15117.5,2021-08-13 15:46:42
1219,1628884002,15117.5,2021-08-13 15:46:42
1220,1628884003,15117.5,2021-08-13 15:46:43
1221,1628884004,15117.5,2021-08-13 15:46:44
1222,1628884004,15117.75,2021-08-13 15:46:44
1223,1628884005,15117.5,2021-08-13 15:46:45
1224,1628884005,15117.75,2021-08-13 15:46:45
1225,1628884006,15117.75,2021-08-13 15:46:46
1226,1628884006,15117.75,2021-08-13 15:46:46
1227,1628884007,15117.75,2021-08-13 15:46:47
1228,1628884007,15117.5,2021-08-13 15:46:47
1229,1628884007,15117.5,2021-08-13 15:46:47
1230,1628884007,15117.75,2021-08-13 15:46:47
1231,1628884007,15117.75,2021-08-13 15:46:47
1232,1628884008,15117.75,2021-08-13 15:46:48
1233,1628884009,15117.75,2021-08-13 15:46:49
1234,1628884010,15118.0,2021-08-13 15:46:50
1235,1628884010,15118.0,2021-08-13 15:46:50
1236,1628884010,15118.0,2021-08-13 15:46:50
1237,1628884011,15118.0,2021-08-13 15:46:51
1238,1628884011,15118.0,2021-08-13 15:46:51
1239,1628884011,15118.0,2021-08-13 15:46:51
1240,1628884011,15118.0,2021-08-13 15:46:51
1241,1628884011,15118.25,2021-08-13 15:46:51
1242,1628884011,15118.0,2021-08-13 15:46:51
1243,1628884011,15118.0,2021-08-13 15:46:51
1244,1628884012,15118.0,2021-08-13 15:46:52
1245,1628884012,15118.0,2021-08-13 15:46:52
1246,1628884013,15117.75,2021-08-13 15:46:53
1247,1628884013,15117.75,2021-08-13 15:46:53
1248,1628884013,15117.75,2021-08-13 15:46:53
1249,1628884013,15117.75,2021-08-13 15:46:53
1250,1628884013,15118.0,2021-08-13 15:46:53
1251,1628884014,15117.75,2021-08-13 15:46:54
1252,1628884014,15117.5,2021-08-13 15:46:54
1253,1628884015,15117.5,2021-08-13 15:46:55
1254,1628884015,15117.5,2021-08-13 15:46:55
1255,1628884015,15117.5,2021-08-13 15:46:55
1256,1628884015,15117.5,2021-08-13 15:46:55
1257,1628884015,15117.5,2021-08-13 15:46:55
1258,1628884015,15117.5,2021-08-13 15:46:55
1259,1628884015,15117.5,2021-08-13 15:46:55
1260,1628884015,15117.5,2021-08-13 15:46:55
1261,1628884015,15117.5,2021-08-13 15:46:55
1262,1628884015,15117.25,2021-08-13 15:46:55
1263,1628884015,15117.5,2021-08-13 15:46:55
1264,1628884016,15117.5,2021-08-13 15:46:56
1265,1628884016,15117.5,2021-08-13 15:46:56
1266,1628884016,15117.75,2021-08-13 15:46:56
1267,1628884017,15117.5,2021-08-13 15:46:57
1268,1628884017,15117.75,2021-08-13 15:46:57
1269,1628884017,15117.75,2021-08-13 15:46:57
1270,1628884017,15118.0,2021-08-13 15:46:57
1271,1628884017,15118.0,2021-08-13 15:46:57
1272,1628884018,15117.75,2021-08-13 15:46:58
1273,1628884018,15117.75,2021-08-13 15:46:58
1274,1628884018,15117.75,2021-08-13 15:46:58
1275,1628884018,15117.75,2021-08-13 15:46:58
1276,1628884018,15117.5,2021-08-13 15:46:58
1277,1628884019,15117.75,2021-08-13 15:46:59
1278,1628884019,15117.75,2021-08-13 15:46:59
1279,1628884020,15117.75,2021-08-13 15:47:00
1280,1628884021,15117.75,2021-08-13 15:47:01
1281,1628884021,15117.75,2021-08-13 15:47:01
1282,1628884021,15117.75,2021-08-13 15:47:01
1283,1628884021,15117.75,2021-08-13 15:47:01
1284,1628884021,15117.75,2021-08-13 15:47:01
1285,1628884021,15117.75,2021-08-13 15:47:01
1286,1628884022,15117.75,2021-08-13 15:47:02
1287,1628884022,15117.75,2021-08-13 15:47:02
1288,1628884022,15117.75,2021-08-13 15:47:02
1289,1628884023,15117.5,2021-08-13 15:47:03
1290,1628884023,15117.5,2021-08-13 15:47:03
1291,1628884023,15117.5,2021-08-13 15:47:03
1292,1628884023,15117.5,2021-08-13 15:47:03
1293,1628884023,15117.5,2021-08-13 15:47:03
1294,1628884024,15117.25,2021-08-13 15:47:04
1295,1628884024,15117.25,2021-08-13 15:47:04
1296,1628884024,15117.0,2021-08-13 15:47:04
1297,1628884024,15117.0,2021-08-13 15:47:04
1298,1628884024,15117.0,2021-08-13 15:47:04
1299,1628884025,15117.0,2021-08-13 15:47:05
1300,1628884025,15117.0,2021-08-13 15:47:05
1301,1628884026,15117.0,2021-08-13 15:47:06
1302,1628884027,15117.0,2021-08-13 15:47:07
1303,1628884027,15117.25,2021-08-13 15:47:07
1304,1628884027,15117.25,2021-08-13 15:47:07
1305,1628884027,15117.25,2021-08-13 15:47:07
1306,1628884028,15117.25,2021-08-13 15:47:08
1307,1628884030,15117.0,2021-08-13 15:47:10
1308,1628884030,15117.0,2021-08-13 15:47:10
1309,1628884030,15117.0,2021-08-13 15:47:10
1310,1628884031,15117.0,2021-08-13 15:47:11
1311,1628884031,15117.0,2021-08-13 15:47:11
1312,1628884031,15117.0,2021-08-13 15:47:11
1313,1628884031,15117.0,2021-08-13 15:47:11
1314,1628884031,15116.75,2021-08-13 15:47:11
1315,1628884031,15116.75,2021-08-13 15:47:11
1316,1628884032,15116.75,2021-08-13 15:47:12
1317,1628884033,15116.75,2021-08-13 15:47:13
1318,1628884033,15116.75,2021-08-13 15:47:13
1319,1628884033,15116.5,2021-08-13 15:47:13
1320,1628884034,15116.5,2021-08-13 15:47:14
1321,1628884034,15116.5,2021-08-13 15:47:14
1322,1628884034,15116.25,2021-08-13 15:47:14
1323,1628884034,15116.25,2021-08-13 15:47:14
1324,1628884035,15116.25,2021-08-13 15:47:15
1325,1628884035,15116.25,2021-08-13 15:47:15
1326,1628884035,15116.5,2021-08-13 15:47:15
1327,1628884035,15116.5,2021-08-13 15:47:15
1328,1628884035,15116.25,2021-08-13 15:47:15
1329,1628884035,15116.5,2021-08-13 15:47:15
1330,1628884035,15116.5,2021-08-13 15:47:15
1331,1628884036,15116.5,2021-08-13 15:47:16
1332,1628884036,15116.5,2021-08-13 15:47:16
1333,1628884037,15116.25,2021-08-13 15:47:17
1334,1628884037,15116.0,2021-08-13 15:47:17
1335,1628884037,15115.75,2021-08-13 15:47:17
1336,1628884037,15115.75,2021-08-13 15:47:17
1337,1628884037,15115.75,2021-08-13 15:47:17
1338,1628884037,15116.0,2021-08-13 15:47:17
1339,1628884038,15116.0,2021-08-13 15:47:18
1340,1628884038,15116.0,2021-08-13 15:47:18
1341,1628884038,15115.75,2021-08-13 15:47:18
1342,1628884039,15115.75,2021-08-13 15:47:19
1343,1628884039,15116.0,2021-08-13 15:47:19
1344,1628884039,15116.0,2021-08-13 15:47:19
1345,1628884039,15116.0,2021-08-13 15:47:19
1346,1628884040,15116.0,2021-08-13 15:47:20
1347,1628884041,15116.25,2021-08-13 15:47:21
1348,1628884041,15116.5,2021-08-13 15:47:21
1349,1628884041,15116.25,2021-08-13 15:47:21
1350,1628884042,15116.0,2021-08-13 15:47:22
1351,1628884042,15116.0,2021-08-13 15:47:22
1352,1628884042,15116.0,2021-08-13 15:47:22
1353,1628884042,15116.0,2021-08-13 15:47:22
1354,1628884042,15115.75,2021-08-13 15:47:22
1355,1628884042,15115.75,2021-08-13 15:47:22
1356,1628884042,15115.75,2021-08-13 15:47:22
1357,1628884043,15115.5,2021-08-13 15:47:23
1358,1628884043,15115.5,2021-08-13 15:47:23
1359,1628884043,15115.5,2021-08-13 15:47:23
1360,1628884043,15115.5,2021-08-13 15:47:23
1361,1628884043,15115.5,2021-08-13 15:47:23
1362,1628884043,15115.5,2021-08-13 15:47:23
1363,1628884043,15115.5,2021-08-13 15:47:23
1364,1628884043,15115.75,2021-08-13 15:47:23
1365,1628884043,15115.75,2021-08-13 15:47:23
1366,1628884043,15115.75,2021-08-13 15:47:23
1367,1628884044,15116.0,2021-08-13 15:47:24
1368,1628884044,15116.0,2021-08-13 15:47:24
1369,1628884044,15116.0,2021-08-13 15:47:24
1370,1628884045,15116.0,2021-08-13 15:47:25
1371,1628884045,15115.75,2021-08-13 15:47:25
1372,1628884045,15115.75,2021-08-13 15:47:25
1373,1628884045,15115.75,2021-08-13 15:47:25
1374,1628884045,15115.75,2021-08-13 15:47:25
1375,1628884045,15115.75,2021-08-13 15:47:25
1376,1628884045,15115.75,2021-08-13 15:47:25
1377,1628884046,15116.0,2021-08-13 15:47:26
1378,1628884046,15116.0,2021-08-13 15:47:26
1379,1628884047,15116.25,2021-08-13 15:47:27
1380,1628884048,15116.25,2021-08-13 15:47:28
1381,1628884048,15116.25,2021-08-13 15:47:28
1382,1628884048,15116.25,2021-08-13 15:47:28
1383,1628884048,15116.25,2021-08-13 15:47:28
1384,1628884048,15116.25,2021-08-13 15:47:28
1385,1628884048,15116.25,2021-08-13 15:47:28
1386,1628884048,15116.0,2021-08-13 15:47:28
1387,1628884049,15116.25,2021-08-13 15:47:29
1388,1628884049,15116.25,2021-08-13 15:47:29
1389,1628884050,15116.25,2021-08-13 15:47:30
1390,1628884050,15116.5,2021-08-13 15:47:30
1391,1628884050,15116.5,2021-08-13 15:47:30
1392,1628884051,15116.5,2021-08-13 15:47:31
1393,1628884051,15116.5,2021-08-13 15:47:31
1394,1628884051,15116.5,2021-08-13 15:47:31
1395,1628884052,15116.5,2021-08-13 15:47:32
1396,1628884052,15116.75,2021-08-13 15:47:32
1397,1628884052,15116.5,2021-08-13 15:47:32
1398,1628884053,15116.25,2021-08-13 15:47:33
1399,1628884053,15116.25,2021-08-13 15:47:33
1400,1628884054,15116.25,2021-08-13 15:47:34
1401,1628884055,15116.0,2021-08-13 15:47:35
1402,1628884055,15116.25,2021-08-13 15:47:35
1403,1628884055,15116.25,2021-08-13 15:47:35
1404,1628884056,15116.25,2021-08-13 15:47:36
1405,1628884057,15116.25,2021-08-13 15:47:37
1406,1628884058,15116.0,2021-08-13 15:47:38
1407,1628884059,15116.25,2021-08-13 15:47:39
1408,1628884060,15116.0,2021-08-13 15:47:40
1409,1628884060,15115.75,2021-08-13 15:47:40
1410,1628884060,15115.75,2021-08-13 15:47:40
1411,1628884061,15115.5,2021-08-13 15:47:41
1412,1628884061,15115.5,2021-08-13 15:47:41
1413,1628884061,15115.75,2021-08-13 15:47:41
1414,1628884061,15115.75,2021-08-13 15:47:41
1415,1628884061,15115.75,2021-08-13 15:47:41
1416,1628884062,15115.5,2021-08-13 15:47:42
1417,1628884062,15115.75,2021-08-13 15:47:42
1418,1628884062,15116.0,2021-08-13 15:47:42
1419,1628884064,15116.0,2021-08-13 15:47:44
1420,1628884064,15116.0,2021-08-13 15:47:44
1421,1628884064,15116.0,2021-08-13 15:47:44
1422,1628884066,15116.25,2021-08-13 15:47:46
1423,1628884066,15116.5,2021-08-13 15:47:46
1424,1628884066,15116.5,2021-08-13 15:47:46
1425,1628884066,15116.25,2021-08-13 15:47:46
1426,1628884067,15116.25,2021-08-13 15:47:47
1427,1628884068,15116.25,2021-08-13 15:47:48
1428,1628884068,15116.5,2021-08-13 15:47:48
1429,1628884069,15116.5,2021-08-13 15:47:49
1430,1628884070,15116.5,2021-08-13 15:47:50
1431,1628884070,15116.5,2021-08-13 15:47:50
1432,1628884070,15116.75,2021-08-13 15:47:50
1433,1628884071,15116.75,2021-08-13 15:47:51
1434,1628884071,15116.75,2021-08-13 15:47:51
1435,1628884071,15116.75,2021-08-13 15:47:51
1436,1628884073,15116.5,2021-08-13 15:47:53
1437,1628884073,15116.25,2021-08-13 15:47:53
1438,1628884075,15116.25,2021-08-13 15:47:55
1439,1628884075,15116.25,2021-08-13 15:47:55
1440,1628884075,15116.25,2021-08-13 15:47:55
1441,1628884075,15116.5,2021-08-13 15:47:55
1442,1628884075,15116.5,2021-08-13 15:47:55
1443,1628884076,15116.25,2021-08-13 15:47:56
1444,1628884076,15116.5,2021-08-13 15:47:56
1445,1628884076,15116.5,2021-08-13 15:47:56
1446,1628884077,15116.5,2021-08-13 15:47:57
1447,1628884077,15116.5,2021-08-13 15:47:57
1448,1628884078,15116.75,2021-08-13 15:47:58
1449,1628884078,15116.75,2021-08-13 15:47:58
1450,1628884079,15116.5,2021-08-13 15:47:59
1451,1628884079,15116.25,2021-08-13 15:47:59
1452,1628884079,15116.0,2021-08-13 15:47:59
1453,1628884079,15116.0,2021-08-13 15:47:59
1454,1628884079,15116.0,2021-08-13 15:47:59
1455,1628884079,15116.0,2021-08-13 15:47:59
1456,1628884079,15116.25,2021-08-13 15:47:59
1457,1628884080,15115.75,2021-08-13 15:48:00
1458,1628884080,15116.0,2021-08-13 15:48:00
1459,1628884080,15116.0,2021-08-13 15:48:00
1460,1628884080,15116.0,2021-08-13 15:48:00
1461,1628884080,15116.0,2021-08-13 15:48:00
1462,1628884080,15116.0,2021-08-13 15:48:00
1463,1628884080,15115.75,2021-08-13 15:48:00
1464,1628884080,15116.0,2021-08-13 15:48:00
1465,1628884080,15115.75,2021-08-13 15:48:00
1466,1628884080,15115.75,2021-08-13 15:48:00
1467,1628884081,15116.0,2021-08-13 15:48:01
1468,1628884081,15116.0,2021-08-13 15:48:01
1469,1628884081,15115.75,2021-08-13 15:48:01
1470,1628884081,15115.75,2021-08-13 15:48:01
1471,1628884081,15115.5,2021-08-13 15:48:01
1472,1628884081,15115.5,2021-08-13 15:48:01
1473,1628884081,15115.5,2021-08-13 15:48:01
1474,1628884081,15115.5,2021-08-13 15:48:01
1475,1628884081,15115.25,2021-08-13 15:48:01
1476,1628884081,15115.25,2021-08-13 15:48:01
1477,1628884081,15115.5,2021-08-13 15:48:01
1478,1628884081,15115.5,2021-08-13 15:48:01
1479,1628884081,15115.5,2021-08-13 15:48:01
1480,1628884082,15115.5,2021-08-13 15:48:02
